period,node,buyer,inelastic_dem,max_dem
5,3754,3754,158.9670077693797,158.9670077693797
6,3754,3754,182.17661964186578,182.17661964186578
7,3754,3754,200.17153659154934,200.17153659154934
8,3754,3754,207.40262311331955,207.40262311331955
9,3754,3754,209.5066841306389,209.5066841306389
10,3754,3754,212.42574417666427,212.42574417666427
11,3754,3754,214.12717633419578,214.12717633419578
12,3754,3754,211.3607255020622,211.3607255020622
13,3754,3754,207.60718469550318,207.60718469550318
14,3754,3754,202.10025936312076,202.10025936312076
15,3754,3754,198.17462701988703,198.17462701988703
16,3754,3754,194.7750097093748,194.7750097093748
17,3754,3754,196.6193100671454,196.6193100671454
18,3754,3754,204.94788530902656,204.94788530902656
19,3754,3754,201.7917936353087,201.7917936353087
20,3754,3754,188.60244785310493,188.60244785310493
21,3754,3754,179.7218815420951,179.7218815420951
22,3754,3754,174.81240593350918,174.81240593350918
23,3754,3754,163.54853591832594,163.54853591832594
24,3754,3754,154.00557979250186,154.00557979250186
1,3755,3755,79.66357016606021,79.66357016606021
2,3755,3755,78.06998596746115,78.06998596746115
3,3755,3755,78.59307081241158,78.59307081241158
4,3755,3755,80.57766539695821,80.57766539695821
5,3755,3755,85.08036618383385,85.08036618383385
6,3755,3755,97.50232911063517,97.50232911063517
7,3755,3755,107.13334717538899,107.13334717538899
8,3755,3755,111.00348034208811,111.00348034208811
9,3755,3755,112.12958999426426,112.12958999426426
10,3755,3755,113.6918933999416,113.6918933999416
11,3755,3755,114.6025129871816,114.6025129871816
12,3755,3755,113.12188720746661,113.12188720746661
13,3755,3755,111.11296327545612,111.11296327545612
14,3755,3755,108.16561444879994,108.16561444879994
15,3755,3755,106.0645858017113,106.0645858017113
16,3755,3755,104.24508444906023,104.24508444906023
17,3755,3755,105.2321681967756,105.2321681967756
18,3755,3755,109.68968577423958,109.68968577423958
19,3755,3755,108.00052121690437,108.00052121690437
20,3755,3755,100.94148183117812,100.94148183117812
21,3755,3755,96.1885343846447,96.1885343846447
22,3755,3755,93.56094524894765,93.56094524894765
23,3755,3755,87.53243531480338,87.53243531480338
24,3755,3755,82.42497174073108,82.42497174073108
1,3778,3778,140.5970350166775,140.5970350166775
2,3778,3778,137.78454226866967,137.78454226866967
3,3778,3778,138.70772683231507,138.70772683231507
4,3778,3778,142.2103079207068,142.2103079207068
5,3778,3778,150.1570567154487,150.1570567154487
6,3778,3778,172.0803919733936,172.0803919733936
7,3778,3778,189.07803068420978,189.07803068420978
8,3778,3778,195.90837041444476,195.90837041444476
9,3778,3778,197.89582437702254,197.89582437702254
10,3778,3778,200.6531101247842,200.6531101247842
11,3778,3778,202.26024891767503,202.26024891767503
12,3778,3778,199.64711478166723,199.64711478166723
13,3778,3778,196.1015951944086,196.1015951944086
14,3778,3778,190.89986364604914,190.89986364604914
15,3778,3778,187.19178983451897,187.19178983451897
16,3778,3778,183.98057930430645,183.98057930430645
17,3778,3778,185.72266854224344,185.72266854224344
18,3778,3778,193.5896741712877,193.5896741712877
19,3778,3778,190.60849308786987,190.60849308786987
20,3778,3778,178.15010080605003,178.15010080605003
21,3778,3778,169.76169545113424,169.76169545113424
22,3778,3778,165.1243029648202,165.1243029648202
23,3778,3778,154.48467658927046,154.48467658927046
24,3778,3778,145.47059106092462,145.47059106092462
1,3779,3779,151.91191278544986,151.91191278544986
2,3779,3779,148.87307805472886,148.87307805472886
3,3779,3779,149.87055807200477,149.87055807200477
4,3779,3779,153.6550176287843,153.6550176287843
5,3779,3779,162.24129976262523,162.24129976262523
6,3779,3779,185.92896709697587,185.92896709697587
7,3779,3779,204.29453084510047,204.29453084510047
8,3779,3779,211.67455826368268,211.67455826368268
9,3779,3779,213.82195726816667,213.82195726816667
10,3779,3779,216.8011420851783,216.8011420851783
11,3779,3779,218.53761916032275,218.53761916032275
12,3779,3779,215.71418689577456,215.71418689577456
13,3779,3779,211.88333326322925,211.88333326322925
14,3779,3779,206.2629801084563,206.2629801084563
15,3779,3779,202.2564903173141,202.2564903173141
16,3779,3779,198.78685005112004,198.78685005112004
17,3779,3779,200.66913802644302,200.66913802644302
18,3779,3779,209.16925947537865,209.16925947537865
19,3779,3779,205.94816081787081,205.94816081787081
20,3779,3779,192.48715005375163,192.48715005375163
21,3779,3779,183.4236680071081,183.4236680071081
22,3779,3779,178.41307043050006,178.41307043050006
23,3779,3779,166.91719504564176,166.91719504564176
24,3779,3779,157.177679738934,157.177679738934
1,3792,3792,260.0647671787426,260.0647671787426
2,3792,3792,254.8624507030375,254.8624507030375
3,3792,3792,256.57008115611904,256.57008115611904
4,3792,3792,263.0488659695343,263.0488659695343
5,3792,3792,277.74810464755734,277.74810464755734
6,3792,3792,318.3000770199666,318.3000770199666
7,3792,3792,349.7409033033405,349.7409033033405
8,3792,3792,362.3751008273819,362.3751008273819
9,3792,3792,366.0513287933198,366.0513287933198
10,3792,3792,371.15152792591067,371.15152792591067
11,3792,3792,374.1242803452451,374.1242803452451
12,3792,3792,369.29072094189723,369.29072094189723
13,3792,3792,362.7325120445423,362.7325120445423
14,3792,3792,353.1107792399355,353.1107792399355
15,3792,3792,346.2518909827059,346.2518909827059
16,3792,3792,340.3120593297654,340.3120593297654
17,3792,3792,343.5344319211571,343.5344319211571
18,3792,3792,358.0861682864977,358.0861682864977
19,3792,3792,352.57182607946066,352.57182607946066
20,3792,3792,329.52732241828033,329.52732241828033
21,3792,3792,314.011143962822,314.011143962822
22,3792,3792,305.4332788810537,305.4332788810537
23,3792,3792,285.75297797073983,285.75297797073983
24,3792,3792,269.0794680778714,269.0794680778714
1,3793,3793,156.2377089705419,156.2377089705419
2,3793,3793,153.11234133108292,153.11234133108292
3,3793,3793,154.13822527780923,154.13822527780923
4,3793,3793,158.0304499230086,158.0304499230086
5,3793,3793,166.86123234532366,166.86123234532366
6,3793,3793,191.22342229682664,191.22342229682664
7,3793,3793,210.11195810252056,210.11195810252056
8,3793,3793,217.70213687702883,217.70213687702883
9,3793,3793,219.91068454491347,219.91068454491347
10,3793,3793,222.97470369834946,222.97470369834946
11,3793,3793,224.76062815236912,224.76062815236912
12,3793,3793,221.85679671243764,221.85679671243764
13,3793,3793,217.91685688826024,217.91685688826024
14,3793,3793,212.13646031233623,212.13646031233623
15,3793,3793,208.01588296916242,208.01588296916242
16,3793,3793,204.44744231034647,204.44744231034647
17,3793,3793,206.38332973020016,206.38332973020016
18,3793,3793,215.12549798285522,215.12549798285522
19,3793,3793,211.8126763259528,211.8126763259528
20,3793,3793,197.96835402330305,197.96835402330305
21,3793,3793,188.64678309250206,188.64678309250206
22,3793,3793,183.49350530415492,183.49350530415492
23,3793,3793,171.67027696209735,171.67027696209735
24,3793,3793,161.65342225924948,161.65342225924948
1,3794,3794,62.85915641521198,62.85915641521198
2,3794,3794,61.601726473373574,61.601726473373574
3,3794,3794,62.014470617511556,62.014470617511556
4,3794,3794,63.58043032972073,63.58043032972073
5,3794,3794,67.13332122405448,67.13332122405448
6,3794,3794,76.93496718308074,76.93496718308074
7,3794,3794,84.53439650451499,84.53439650451499
8,3794,3794,87.58815502382478,87.58815502382478
9,3794,3794,88.47672055784825,88.47672055784825
10,3794,3794,89.70946814800494,89.70946814800494
11,3794,3794,90.42799957899348,90.42799957899348
12,3794,3794,89.25970035156128,89.25970035156128
13,3794,3794,87.67454337949388,87.67454337949388
14,3794,3794,85.34891498349333,85.34891498349333
15,3794,3794,83.69108207335779,83.69108207335779
16,3794,3794,82.25539045314076,82.25539045314076
17,3794,3794,83.0342565215735,83.0342565215735
18,3794,3794,86.55149525492791,86.55149525492791
19,3794,3794,85.21864689150117,85.21864689150117
20,3794,3794,79.64865724675447,79.64865724675447
21,3794,3794,75.89830728940076,75.89830728940076
22,3794,3794,73.82498775160705,73.82498775160705
23,3794,3794,69.0681453440786,69.0681453440786
24,3794,3794,65.03806169331612,65.03806169331612
1,3796,3796,218.07023328027785,218.07023328027785
2,3796,3796,213.7079723721129,213.7079723721129
3,3796,3796,215.13985941817347,215.13985941817347
4,3796,3796,220.57246811392633,220.57246811392633
5,3796,3796,232.89811469163385,232.89811469163385
6,3796,3796,266.90186756888824,266.90186756888824
7,3796,3796,293.265716838127,293.265716838127
8,3796,3796,303.8597793528821,303.8597793528821
9,3796,3796,306.94238027118547,306.94238027118547
10,3796,3796,311.2190134602385,311.2190134602385
11,3796,3796,313.7117341028745,313.7117341028745
12,3796,3796,309.65868440261386,309.65868440261386
13,3796,3796,304.15947680267,304.15947680267
14,3796,3796,296.09143459909455,296.09143459909455
15,3796,3796,290.3401005044249,290.3401005044249
16,3796,3796,285.3594163146591,285.3594163146591
17,3796,3796,288.0614491595688,288.0614491595688
18,3796,3796,300.2634116870107,300.2634116870107
19,3796,3796,295.6395100931075,295.6395100931075
20,3796,3796,276.31616866651626,276.31616866651626
21,3796,3796,263.3054994701208,263.3054994701208
22,3796,3796,256.11276413837817,256.11276413837817
23,3796,3796,239.61038337724827,239.61038337724827
24,3796,3796,225.62926539889557,225.62926539889557
1,3798,3798,346.61566114791776,346.61566114791776
2,3798,3798,339.68198695479686,339.68198695479686
3,3798,3798,341.95792561773914,341.95792561773914
4,3798,3798,350.59288338575385,350.59288338575385
5,3798,3798,370.18410440360213,370.18410440360213
6,3798,3798,424.2319820426906,424.2319820426906
7,3798,3798,466.13647724775757,466.13647724775757
8,3798,3798,482.97540077967597,482.97540077967597
9,3798,3798,487.87509634692765,487.87509634692765
10,3798,3798,494.672668019195,494.672668019195
11,3798,3798,498.6347677547139,498.6347677547139
12,3798,3798,492.1925748868977,492.1925748868977
13,3798,3798,483.45176029073804,483.45176029073804
14,3798,3798,470.6278652524485,470.6278652524485
15,3798,3798,461.486303656812,461.486303656812
16,3798,3798,453.5696654369326,453.5696654369326
17,3798,3798,457.86446022342705,457.86446022342705
18,3798,3798,477.259089399228,477.259089399228
19,3798,3798,469.9095457043132,469.9095457043132
20,3798,3798,439.1957125349944,439.1957125349944
21,3798,3798,418.5156699741682,418.5156699741682
22,3798,3798,407.0830472132724,407.0830472132724
23,3798,3798,380.853040797486,380.853040797486
24,3798,3798,358.63050093609525,358.63050093609525
1,3799,3799,213.61263348345085,213.61263348345085
2,3799,3799,209.33954207377934,209.33954207377934
3,3799,3799,210.74215974497113,210.74215974497113
4,3799,3799,216.0637198347123,216.0637198347123
5,3799,3799,228.13741639221718,228.13741639221718
6,3799,3799,261.4460944780295,261.4460944780295
7,3799,3799,287.27103714191287,287.27103714191287
8,3799,3799,297.64854515400623,297.64854515400623
9,3799,3799,300.668134257169,300.668134257169
10,3799,3799,304.85734827420634,304.85734827420634
11,3799,3799,307.299114915175,307.299114915175
12,3799,3799,303.328914090016,303.328914090016
13,3799,3799,297.9421164522732,297.9421164522732
14,3799,3799,290.03899406717306,290.03899406717306
15,3799,3799,284.40522368262674,284.40522368262674
16,3799,3799,279.52635025583567,279.52635025583567
17,3799,3799,282.1731505232436,282.1731505232436
18,3799,3799,294.1256912709907,294.1256912709907
19,3799,3799,289.59630740422296,289.59630740422296
20,3799,3799,270.6679567176401,270.6679567176401
21,3799,3799,257.9232401709669,257.9232401709669
22,3799,3799,250.8775324049361,250.8775324049361
23,3799,3799,234.71247878846708,234.71247878846708
24,3799,3799,221.01715051979758,221.01715051979758
1,3803,3803,263.4154678755212,263.4154678755212
2,3803,3803,258.1461242295111,258.1461242295111
3,3803,3803,259.8757559656232,259.8757559656232
4,3803,3803,266.4380140961821,266.4380140961821
5,3803,3803,281.3266392482549,281.3266392482549
6,3803,3803,322.40108732376694,322.40108732376694
7,3803,3803,354.24700038486105,354.24700038486105
8,3803,3803,367.0439781843942,367.0439781843942
9,3803,3803,370.7675710423188,370.7675710423188
10,3803,3803,375.93348165506393,375.93348165506393
11,3803,3803,378.9445353164731,378.9445353164731
12,3803,3803,374.0486998461423,374.0486998461423
13,3803,3803,367.4059943237337,367.4059943237337
14,3803,3803,357.66029414299067,357.66029414299067
15,3803,3803,350.7130352775009,350.7130352775009
16,3803,3803,344.69667423430826,344.69667423430826
17,3803,3803,347.9605641992542,347.9605641992542
18,3803,3803,362.6997866039673,362.6997866039673
19,3803,3803,357.11439705562435,357.11439705562435
20,3803,3803,333.7729856844452,333.7729856844452
21,3803,3803,318.05689522042815,318.05689522042815
22,3803,3803,309.3685120595746,309.3685120595746
23,3803,3803,289.4346481668992,289.4346481668992
24,3803,3803,272.546315090476,272.546315090476
1,3806,3806,481.11970460670864,481.11970460670864
2,3806,3806,471.49542142058374,471.49542142058374
3,3806,3806,474.6545370058154,474.6545370058154
4,3806,3806,486.6402860538532,486.6402860538532
5,3806,3806,513.8338711266566,513.8338711266566
6,3806,3806,588.8550021344699,588.8550021344699
7,3806,3806,647.0205168950721,647.0205168950721
8,3806,3806,670.3937767435767,670.3937767435767
9,3806,3806,677.1947968595516,677.1947968595516
10,3806,3806,686.6301630059431,686.6301630059431
11,3806,3806,692.129753670895,692.129753670895
12,3806,3806,683.1876709060298,683.1876709060298
13,3806,3806,671.0549873377253,671.0549873377253
14,3806,3806,653.2547858918466,653.2547858918466
15,3806,3806,640.5658456403567,640.5658456403567
16,3806,3806,629.5771597015491,629.5771597015491
17,3806,3806,635.5385475747383,635.5385475747383
18,3806,3806,662.4592534341194,662.4592534341194
19,3806,3806,652.2577227826164,652.2577227826164
20,3806,3806,609.6254011707654,609.6254011707654
21,3806,3806,580.9204778699312,580.9204778699312
22,3806,3806,565.051431251017,565.051431251017
23,3806,3806,528.6428832448444,528.6428832448444
24,3806,3806,497.79689729511983,497.79689729511983
1,4548,4548,242.67773546586994,242.67773546586994
2,4548,4548,237.8232278937881,237.8232278937881
3,4548,4548,239.41669207527627,239.41669207527627
4,4548,4548,245.4623277226828,245.4623277226828
5,4548,4548,259.1788260940413,259.1788260940413
6,4548,4548,297.01963371580973,297.01963371580973
7,4548,4548,326.35843499365023,326.35843499365023
8,4548,4548,338.1479537270955,338.1479537270955
9,4548,4548,341.5784017939686,341.5784017939686
10,4548,4548,346.3376192356433,346.3376192356433
11,4548,4548,349.1116237001886,349.1116237001886
12,4548,4548,344.60121937679935,344.60121937679935
13,4548,4548,338.4814696652656,338.4814696652656
14,4548,4548,329.5030126693018,329.5030126693018
15,4548,4548,323.10268598093535,323.10268598093535
16,4548,4548,317.55997094797834,317.55997094797834
17,4548,4548,320.56690684240783,320.56690684240783
18,4548,4548,334.14576439603445,334.14576439603445
19,4548,4548,329.0000920548523,329.0000920548523
20,4548,4548,307.4962642811096,307.4962642811096
21,4548,4548,293.01744390300365,293.01744390300365
22,4548,4548,285.01306524088153,285.01306524088153
23,4548,4548,266.6485212466566,266.6485212466566
24,4548,4548,251.08974461203445,251.08974461203445
1,4553,4553,91.13056142458147,91.13056142458147
2,4553,4553,89.30759237620778,89.30759237620778
3,4553,4553,89.90597147839534,89.90597147839534
4,4553,4553,92.17623401261164,92.17623401261164
5,4553,4553,97.32706581414317,97.32706581414317
6,4553,4553,111.53707991663724,111.53707991663724
7,4553,4553,122.55441295232421,122.55441295232421
8,4553,4553,126.98162362759274,126.98162362759274
9,4553,4553,128.26982857013465,128.26982857013465
10,4553,4553,130.05701418305821,130.05701418305821
11,4553,4553,131.0987108338161,131.0987108338161
12,4553,4553,129.40495974679013,129.40495974679013
13,4553,4553,127.10686583257349,127.10686583257349
14,4553,4553,123.73526758851575,123.73526758851575
15,4553,4553,121.33181115567953,121.33181115567953
16,4553,4553,119.25040582279979,119.25040582279979
17,4553,4553,120.37957309354691,120.37957309354691
18,4553,4553,125.4787178914447,125.4787178914447
19,4553,4553,123.54641038717918,123.54641038717918
20,4553,4553,115.47127364652712,115.47127364652712
21,4553,4553,110.03417399958391,110.03417399958391
22,4553,4553,107.02836252728788,107.02836252728788
23,4553,4553,100.13209245419125,100.13209245419125
