id,t,p,q
1080,1,-2.0,-2.1
1081,1,-2.0,-0.9
1082,1,-2.0,-10.0
1083,1,-2.0,-0.1
1084,1,-2.0,-0.1
1085,1,-2.0,-12.0
1086,1,-2.0,-0.2
1087,1,-2.0,-9.0
1088,1,-1.75,-3.5
1089,1,-1.53,-4.9
1090,1,-1.5,-1.1
1091,1,-1.5,-1.3
1092,1,-1.5,-1.6
1093,1,-1.5,-5.4
1094,1,-1.5,-0.3
1095,1,-1.34,-27.7
1096,1,-1.32,-5.5
1097,1,-1.32,-5.3
1098,1,-1.2,-8.7
1099,1,-1.2,-11.2
1100,1,-1.2,-27.1
1101,1,-1.2,-0.8
1102,1,-1.16,-24.0
1103,1,-1.16,-85.0
1104,1,-1.02,-3.1
1105,1,-1.02,-3.9
1106,1,-1.02,-1.2
1107,1,-1.02,-9.6
1108,1,-1.02,-2.5
1109,1,-1.02,-3.6
1110,1,-1.02,-19.6
1111,1,-1.01,-689.1
1112,1,-1.01,-23.6
1113,1,-1.01,-2.9
1114,1,-1.01,-2.6
1115,1,-1.01,-3.4
1116,1,-1.01,-4.9
1117,1,-1.01,-34.1
1118,1,-1.01,-5.3
1119,1,-1.01,-13.5
1120,1,-1.01,-2.7
1121,1,-1.01,-3.3
1122,1,-1.01,-4.6
1123,1,-1.01,-9.2
1124,1,-1.01,-77.7
1125,1,-1.01,-32.3
1126,1,-1.01,-25.3
1127,1,-1.01,-0.3
1128,1,-1.01,-14.7
1129,1,-1.01,-10.7
1130,1,-1.0,-5.1
1131,1,-1.0,-10.3
1132,1,-1.0,-13.3
1133,1,-1.0,-0.9
1134,1,-1.0,-0.5
1135,1,-1.0,-0.3
1136,1,-1.0,-0.7
1137,1,-1.0,-2.6
1138,1,-1.0,-0.2
1139,1,-1.0,-7.4
1140,1,-1.0,-42.0
1141,1,-1.0,-7.2
1142,1,-1.0,-4.7
1143,1,-1.0,-7.3
1144,1,-1.0,-4.6
1145,1,-1.0,-3.5
1146,1,-1.0,-1.4
1147,1,-1.0,-21.0
1148,1,-1.0,-72.4
1149,1,-0.95,-35.5
1150,1,-0.7,-21.0
1151,1,-0.7,-37.7
1152,1,-0.62,-128.8
1153,1,-0.62,-46.2
1154,1,-0.61,-42.9
1155,1,-0.55,-9.3
1156,1,-0.53,-16.7
1157,1,-0.5,-3.5
1158,1,-0.5,-3.7
1159,1,-0.5,-1.6
1160,1,-0.5,-1.6
1161,1,-0.49,-0.1
1162,1,-0.45,-752.8
1163,1,-0.45,-36.6
1164,1,-0.45,-392.5
1165,1,-0.45,-3.3
1166,1,-0.45,-37.1
1167,1,-0.45,-0.1
1168,1,-0.45,-9.8
1169,1,-0.45,-5.9
1170,1,-0.45,-0.3
1171,1,-0.45,-36.6
1172,1,-0.45,-6.7
1173,1,-0.45,-4.5
1174,1,-0.45,-3.9
1175,1,-0.45,-0.1
1176,1,-0.4,-9.7
1177,1,-0.31,-23.2
1178,1,-0.3,-273.0
1179,1,-0.25,-14.4
1180,1,-0.25,-0.3
1181,1,-0.25,-0.3
1182,1,-0.25,-12.9
1183,1,-0.25,-10.5
1184,1,-0.25,-9.8
1185,1,-0.25,-11.7
1186,1,-0.25,-12.7
1187,1,-0.25,-5.9
1188,1,-0.24,-36.5
1189,1,-0.24,-11.5
1190,1,-0.24,-88.5
1191,1,-0.24,-3.0
1192,1,-0.24,-7.2
1193,1,-0.24,-12.1
1194,1,-0.24,-8.1
1195,1,-0.24,-2.1
1196,1,-0.24,-3.6
1197,1,-0.24,-35.6
1198,1,-0.24,-4.1
1199,1,-0.24,-6.8
1200,1,-0.24,-5.2
1201,1,-0.2,-2.2
1202,1,-0.2,-0.9
1203,1,-0.2,-5.6
1204,1,-0.2,-9.8
1205,1,-0.2,-4.3
1206,1,-0.2,-1.1
1207,1,-0.2,-8.1
1208,1,-0.16,-47.9
1209,1,-0.16,-36.4
1210,1,-0.12,-9.1
1211,1,-0.1,-1.3
1212,1,-0.1,-1.5
1213,1,-0.06,-192.0
1214,1,-0.03,-2.4
1215,1,-0.03,-0.4
1216,1,-0.03,-385.5
1217,1,-0.02,-0.5
1218,1,-0.02,-0.3
1219,1,-0.02,-40.0
1220,1,-0.02,-6.0
1221,1,-0.02,-6.0
1222,1,-0.01,-22.0
1223,1,-0.01,-30.2
1224,1,-0.01,-3.3
1225,1,-0.01,-5.4
1226,1,-0.01,-6.0
1227,1,-0.01,-1.0
1228,1,-0.01,-2.3
1229,1,-0.01,-28.1
1230,1,-0.01,-2.0
1231,1,-0.01,-2.9
1232,1,-0.01,-0.7
1233,1,-0.01,-3.3
1234,1,-0.01,-11.8
1235,1,-0.01,-1.3
1236,1,-0.01,-10.5
1237,1,-0.01,-185.8
1238,1,-0.01,-3.7
1239,1,0.0,-1.5
1240,1,0.0,-23.9
1241,1,0.0,-17.0
1242,1,0.0,-0.6
1243,1,0.0,-9.1
1244,1,0.0,-17.5
1245,1,0.0,-15.7
1246,1,0.0,-8.1
1247,1,0.0,-39.2
1248,1,0.0,-74.9
1249,1,0.0,-4.8
1250,1,0.0,-0.3
1251,1,0.0,-27.1
1252,1,0.0,-0.1
1253,1,0.0,-10.0
1254,1,0.0,-4.1
1255,1,0.0,-23.3
1256,1,0.0,-5.5
1257,1,0.0,-29.5
1258,1,0.0,-2.5
1259,1,0.0,-5.2
1260,1,0.0,-0.7
1261,1,0.0,-0.3
1262,1,0.0,-1.5
1263,1,0.0,-0.1
1264,1,0.0,-15.8
1265,1,0.0,-1.3
1266,1,0.0,-0.3
1267,1,0.0,-1.0
1268,1,0.0,-407.3
1269,1,0.0,-5.1
1270,1,0.0,-6.4
1271,1,0.0,-5.9
1272,1,0.0,-44.1
1273,1,0.0,-251.7
1274,1,0.0,-0.1
1275,1,0.0,-15.7
1276,1,0.0,-23.8
1277,1,0.0,-2.0
1278,1,0.0,-1.1
1279,1,0.0,-0.2
1280,1,0.0,-4.0
1281,1,0.0,-12.0
1282,1,0.0,-6.5
1283,1,0.0,-5.6
1284,1,0.0,-1.9
1285,1,0.0,-1.3
1286,1,0.0,-1.9
1287,1,0.0,-3.7
1288,1,0.0,-0.1
1289,1,0.0,-2.3
1290,1,0.0,-5.7
1291,1,0.0,-0.4
1292,1,0.0,-5.1
1293,1,0.0,-0.8
1294,1,0.0,-5.5
1295,1,0.0,-0.7
1296,1,0.0,-0.3
1297,1,0.0,-4.7
1298,1,0.0,-2.8
1299,1,0.0,-1.8
1300,1,0.0,-0.4
1301,1,0.0,-0.6
1302,1,0.0,-12.0
1303,1,0.0,-0.3
1304,1,0.0,-0.7
1305,1,0.0,-5.0
1306,1,0.0,-9.5
1307,1,0.0,-0.5
1308,1,0.0,-4.9
1309,1,0.0,-6.6
1310,1,0.0,-3.4
1311,1,0.0,-14.5
1312,1,0.0,-3.7
1313,1,0.0,-6.5
1314,1,0.0,-36.9
1315,1,0.0,-1.5
1316,1,0.0,-1.3
1317,1,0.0,-14.5
1318,1,0.0,-3.5
1319,1,0.0,-3.8
1320,1,0.0,-0.8
1321,1,0.0,-3.0
1322,1,0.0,-0.6
1323,1,0.0,-0.5
1324,1,0.0,-1.1
1325,1,0.0,-1.3
1326,1,0.0,-1.9
1327,1,0.0,-2.2
1328,1,0.0,-1.0
1329,1,0.0,-3.0
1330,1,0.0,-15.5
1331,1,0.0,-0.2
1332,1,0.0,-0.8
1333,1,0.0,-0.4
1334,1,0.0,-2.2
1335,1,0.0,-1.0
1336,1,0.0,-7.5
1337,1,0.0,-0.9
1338,1,0.0,-1.7
1339,1,0.0,-9.6
1340,1,0.0,-15.6
1341,1,0.0,-1.6
1342,1,0.0,-23.3
1343,1,0.0,-72.3
1344,1,0.0,-22.6
1345,1,0.0,-31.2
1346,1,0.0,-13.4
1347,1,0.0,-8.5
1348,1,0.0,-0.7
1349,1,0.0,-0.4
1350,1,0.0,-2.0
1351,1,0.0,-3.8
1352,1,0.0,-2.2
1353,1,0.0,-31.0
1354,1,0.0,-30.7
1355,1,0.0,-32.4
1356,1,0.0,-11.0
1357,1,0.0,-2.3
1358,1,0.0,-18.5
1359,1,0.0,-79.4
1360,1,0.0,-3.9
1361,1,0.0,-5.3
1362,1,0.0,-3.9
1363,1,0.0,-0.2
1364,1,0.0,-0.2
1365,1,0.0,-10.8
1366,1,0.0,-5.4
1367,1,0.0,-2.5
1368,1,0.0,-22.0
1369,1,0.0,-100.0
1370,1,0.0,-0.1
1371,1,0.0,-0.1
1372,1,0.0,-0.1
1373,1,0.0,-29.7
1374,1,0.0,-61.7
1375,1,0.0,-1633.0
1376,1,0.0,-3.1
1377,1,0.0,-334.1
1378,1,0.0,-53.2
1379,1,0.0,-61.2
1380,1,0.0,-477.0
1381,1,0.0,-88.1
1382,1,0.0,-1.0
1383,1,0.0,-7.3
1384,1,0.0,-6.4
1385,1,0.0,-1.6
1386,1,0.0,-5.5
1387,1,0.0,-6.4
1388,1,0.0,-3.1
1389,1,0.0,-3.2
1390,1,0.0,-2.9
1391,1,0.0,-0.4
1392,1,0.0,-2.5
1393,1,0.0,-2.3
1394,1,0.0,-6.4
1395,1,0.0,-0.6
1396,1,0.0,-14.7
1397,1,0.0,-0.8
1398,1,0.0,-17.9
1399,1,0.0,-20.6
1400,1,0.0,-1.4
1401,1,0.0,-1.3
1402,1,0.0,-0.4
1403,1,0.0,-0.9
1404,1,0.0,-0.2
1405,1,0.0,-0.3
1406,1,0.0,-7.4
1407,1,0.0,-2.0
1408,1,0.0,-15.4
1409,1,0.0,-80.4
1410,1,0.0,-1.0
1411,1,0.0,-3.0
1412,1,0.01,-5.5
1413,1,0.01,-0.5
1414,1,0.01,-22.0
1415,1,0.05,-54.0
1416,1,0.06,-54.0
1417,1,0.07,-10.0
1418,1,0.07,-10.0
1419,1,0.08,-28.0
1420,1,0.09,-43.0
1421,1,0.1,-0.9
1422,1,0.1,-156.2
1423,1,0.1,-150.4
1424,1,0.1,-155.0
1425,1,0.11,-3.7
1426,1,0.12,-5.4
1427,1,0.14,-52.0
1428,1,0.18,-10.0
1429,1,0.24,-24.0
1430,1,0.34,-53.0
1431,1,0.47,-9.6
1432,1,0.6,-8.9
1433,1,0.65,-8.9
1434,1,0.65,-10.5
1435,1,0.65,-8.8
1436,1,0.65,-0.1
1437,1,0.65,-1.4
1438,1,0.65,-35.1
1439,1,0.65,-98.0
1440,1,0.65,-39.5
1441,1,0.66,-25.9
1442,1,0.66,-3.5
1443,1,0.66,-2.3
1444,1,0.68,-12.0
1445,1,0.69,-12.0
1446,1,1.0,-0.1
1447,1,1.0,-1.0
1448,1,1.0,-1.0
1449,1,1.0,-1.0
1450,1,1.0,-1.0
1451,1,1.04,-2.9
1452,1,1.06,-0.8
1453,1,1.06,-11.8
1454,1,1.31,-54.0
1455,1,1.49,-5.2
1456,1,1.5,-0.9
1457,1,1.68,-0.4
1458,1,1.75,-8.9
1459,1,2.0,-10.6
1460,1,2.0,-37.9
1461,1,2.0,-270.0
1462,1,2.0,-270.0
1463,1,2.06,-17.7
1464,1,2.4,-6.4
1465,1,2.4,-6.3
1466,1,2.4,-4.9
1467,1,2.4,-12.4
1468,1,2.4,-8.0
1469,1,2.49,-20.7
1470,1,3.0,-1.0
1471,1,3.0,-3.9
1472,1,3.0,-27.3
1473,1,3.01,-0.3
1474,1,3.52,-27.5
1475,1,3.52,-1534.8
1476,1,3.6,-31.0
1477,1,3.6,-0.5
1478,1,3.6,-0.4
1479,1,3.6,-0.8
1480,1,3.6,-24.2
1481,1,3.6,-25.6
1482,1,3.6,-0.8
1483,1,3.6,-0.8
1484,1,3.6,-5.4
1485,1,3.6,-16.6
1486,1,3.6,-0.4
1487,1,3.6,-2.6
1488,1,3.6,-5.8
1489,1,3.6,-1.0
1490,1,3.6,-0.5
1491,1,3.7,-1.0
1492,1,4.64,-7.3
1493,1,4.74,-3.2
1494,1,4.9,-27.4
1495,1,5.0,-53.2
1496,1,5.0,-46.9
1497,1,5.0,-12.4
1498,1,5.0,-18.8
1499,1,5.0,-70.0
1500,1,5.0,-70.0
1501,1,5.0,-69.0
1502,1,5.0,-130.0
1503,1,5.1,-41.0
1504,1,5.2,-51.0
1505,1,5.25,-14.0
1506,1,5.94,-0.1
1507,1,6.0,-4.5
1508,1,6.0,-9.6
1509,1,6.0,-10.0
1510,1,6.0,-2.5
1511,1,6.0,-1.3
1512,1,6.0,-1.0
1513,1,6.0,-2.0
1514,1,6.0,-0.9
1515,1,6.0,-3.5
1516,1,6.0,-12.5
1517,1,6.99,-55.6
1518,1,7.0,-23.1
1519,1,7.0,-28.8
1520,1,7.19,-4.6
1521,1,7.4,-32.4
1522,1,7.44,-0.4
1523,1,7.48,-9.4
1524,1,9.07,-16.3
1525,1,9.4,-2.0
1526,1,9.7,-1.1
1527,1,10.0,-6.0
1528,1,10.0,-16.9
1529,1,10.0,-165.0
1530,1,10.1,-235.0
1531,1,10.2,-1.0
1532,1,10.2,-195.0
1533,1,10.6,-4.0
1534,1,10.96,-50.7
1535,1,10.96,-18.7
1536,1,11.0,-2.0
1537,1,11.5,-1.0
1538,1,11.86,-65.0
1539,1,11.9,-2.0
1540,1,12.0,-55.0
1541,1,12.1,-41.0
1542,1,12.2,-51.0
1543,1,12.8,-2.0
1544,1,13.7,-2.0
1545,1,14.0,-4.9
1546,1,14.0,-115.4
1547,1,14.01,-1.0
1548,1,14.03,-1.0
1549,1,14.3,-2.0
1550,1,14.6,-2.0
1551,1,14.7,-2.0
1552,1,14.77,-1.2
1553,1,15.1,-41.0
1554,1,15.2,-51.0
1555,1,15.6,-2.0
1556,1,16.5,-2.0
1557,1,17.4,-2.0
1558,1,18.08,-115.0
1559,1,19.1,-2.0
1560,1,20.0,-68.0
1561,1,20.7,-1.0
1562,1,23.58,-114.0
1563,1,23.88,-3.5
1564,1,24.08,-6.9
1565,1,25.4,-6.9
1566,1,27.94,-0.1
1567,1,29.02,-70.0
1568,1,30.0,-0.9
1569,1,30.0,-3.0
1570,1,30.22,-69.0
1571,1,30.41,-29.0
1572,1,30.42,-29.0
1573,1,31.28,-113.0
1574,1,31.73,-69.0
1575,1,31.8,-1.0
1576,1,32.9,-6.8
1577,1,35.0,-4.8
1578,1,35.35,-39.0
1579,1,36.09,-31.0
1580,1,36.11,-31.0
1581,1,36.78,-112.0
1582,1,38.31,-85.0
1583,1,38.6,-14.2
1584,1,40.0,-12.3
1585,1,40.0,-88.0
1586,1,40.0,-2.7
1587,1,40.0,-4.6
1588,1,40.0,-3.3
1589,1,40.0,-5.3
1590,1,40.0,-13.2
1591,1,40.0,-4.0
1592,1,40.0,-3.4
1593,1,40.0,-2.6
1594,1,40.0,-5.4
1595,1,40.0,-19.8
1596,1,40.0,-6.0
1597,1,40.0,-9.5
1598,1,40.0,-6.6
1599,1,40.0,-9.2
1600,1,42.4,-1.0
1601,1,43.45,-14.2
1602,1,43.51,-14.2
1603,1,43.55,-70.0
1604,1,47.94,-0.1
1605,1,48.9,-4.0
1606,1,49.8,-8.0
1607,1,50.0,-1.8
1608,1,50.24,-8.8
1609,1,52.3,-1.0
1610,1,55.0,-16.7
1611,1,55.49,-6.3
1612,1,55.49,-6.3
1613,1,55.51,-85.0
1614,1,56.7,-10.0
1615,1,56.72,-10.0
1616,1,57.0,-14.0
1617,1,57.94,-0.1
1618,1,58.5,-50.0
1619,1,59.94,-0.1
1620,1,60.0,-30.0
1621,1,60.0,-65.0
1622,1,60.97,-5.0
1623,1,62.94,-0.1
1624,1,65.01,-65.0
1625,1,67.03,-50.0
1626,1,67.03,-36.7
1627,1,68.64,-159.0
1628,1,70.0,-30.0
1629,1,70.79,-390.0
1630,1,71.08,-5.0
1631,1,73.01,-85.0
1632,1,75.03,-34.3
1633,1,75.5,-21.2
1634,1,76.93,-21.2
1635,1,77.1,-190.2
1636,1,77.87,-145.0
1637,1,78.68,-190.2
1638,1,79.14,-26.0
1639,1,79.43,-92.0
1640,1,80.16,-30.0
1641,1,80.26,-190.2
1642,1,81.1,-165.2
1643,1,81.2,-81.7
1644,1,81.34,-150.0
1645,1,81.42,-3.4
1646,1,81.58,-150.0
1647,1,81.84,-190.2
1648,1,82.03,-50.0
1649,1,83.07,-13.7
1650,1,84.3,-13.7
1651,1,85.53,-13.7
1652,1,86.2,-10.0
1653,1,86.76,-13.7
1654,1,86.78,-92.0
1655,1,88.37,-165.0
1656,1,88.56,-5.0
1657,1,88.56,-3.2
1658,1,89.7,-70.0
1659,1,90.0,-3.0
1660,1,90.0,-3.0
1661,1,90.0,-45.0
1662,1,90.0,-2.7
1663,1,90.0,-2.6
1664,1,90.0,-2.6
1665,1,90.0,-0.3
1666,1,90.11,-25.9
1667,1,92.1,-62.7
1668,1,92.75,-0.4
1669,1,92.75,-3.0
1670,1,92.75,-3.1
1671,1,92.75,-3.1
1672,1,93.11,-62.7
1673,1,94.0,-40.0
1674,1,94.14,-62.7
1675,1,95.5,-3.4
1676,1,95.5,-0.4
1677,1,95.5,-3.3
1678,1,95.5,-3.2
1679,1,97.44,-9.1
1680,1,98.25,-3.5
1681,1,98.25,-0.4
1682,1,98.25,-3.4
1683,1,98.25,-3.3
1684,1,99.98,-150.0
1685,1,100.0,-47.0
1686,1,100.13,-59.0
1687,1,100.19,-9.1
1688,1,101.0,-47.0
1689,1,101.0,-67.0
1690,1,101.23,-1.0
1691,1,101.71,-59.0
1692,1,101.75,-3.5
1693,1,101.75,-3.5
1694,1,101.75,-0.4
1695,1,101.75,-3.6
1696,1,101.86,-130.0
1697,1,102.0,-47.0
1698,1,102.33,-48.7
1699,1,102.61,-48.7
1700,1,102.81,-1.0
1701,1,103.0,-47.0
1702,1,104.0,-67.0
1703,1,104.0,-47.0
1704,1,105.25,-4.0
1705,1,105.25,-3.9
1706,1,105.25,-0.5
1707,1,105.25,-4.1
1708,1,105.69,-9.1
1709,1,106.87,-15.0
1710,1,108.75,-4.2
1711,1,108.75,-4.3
1712,1,108.75,-4.2
1713,1,108.75,-0.5
1714,1,108.92,-145.0
1715,1,109.19,-13.5
1716,1,109.98,-165.0
1717,1,112.25,-4.6
1718,1,112.25,-4.5
1719,1,112.25,-0.6
1720,1,112.25,-4.5
1721,1,112.69,-9.1
1722,1,114.72,-20.0
1723,1,115.75,-4.6
1724,1,115.75,-4.6
1725,1,115.75,-4.6
1726,1,115.75,-0.7
1727,1,118.62,-20.0
1728,1,119.0,-64.0
1729,1,119.9,-80.0
1730,1,120.0,-80.0
1731,1,120.1,-80.0
1732,1,120.2,-80.0
1733,1,122.81,-34.0
1734,1,122.9,-34.0
1735,1,122.94,-20.0
1736,1,123.0,-8.9
1737,1,124.68,-30.0
1738,1,125.0,-94.8
1739,1,125.01,-117.0
1740,1,125.22,-21.0
1741,1,125.62,-20.0
1742,1,128.02,-1.0
1743,1,130.01,-158.0
1744,1,130.49,-25.0
1745,1,130.59,-25.0
1746,1,130.62,-20.0
1747,1,130.69,-25.0
1748,1,130.79,-25.0
1749,1,130.89,-25.0
1750,1,130.91,-3.0
1751,1,130.99,-97.3
1752,1,131.2,-6.0
1753,1,131.4,-25.0
1754,1,131.5,-25.0
1755,1,131.6,-25.0
1756,1,131.7,-25.0
1757,1,131.8,-25.0
1758,1,131.9,-128.1
1759,1,131.91,-5.0
1760,1,131.94,-20.0
1761,1,133.62,-20.0
1762,1,136.62,-20.0
1763,1,136.66,-15.0
1764,1,137.01,-36.0
1765,1,140.34,-55.0
1766,1,140.59,-111.9
1767,1,140.62,-25.0
1768,1,141.62,-20.0
1769,1,145.16,-30.0
1770,1,146.91,-5.0
1771,1,148.62,-25.0
1772,1,150.34,-10.0
1773,1,150.62,-55.0
1774,1,156.65,-150.0
1775,1,156.66,-15.0
1776,1,157.28,-0.4
1777,1,158.62,-55.0
1778,1,161.15,-274.4
1779,1,165.92,-25.0
1780,1,170.0,-0.7
1781,1,176.02,-31.0
1782,1,176.24,-84.4
1783,1,180.01,-104.0
1784,1,191.7,-38.4
1785,1,191.7,-24.2
1786,1,196.66,-15.0
1787,1,200.0,-180.0
1788,1,200.0,-190.0
1789,1,201.0,-40.0
1790,1,201.0,-20.0
1791,1,202.0,-47.0
1792,1,202.0,-23.3
1793,1,203.0,-23.3
1794,1,203.0,-47.0
1795,1,204.0,-47.0
1796,1,204.0,-23.4
1797,1,206.43,-400.0
1798,1,210.0,-127.4
1799,1,211.43,-80.1
1800,1,240.07,-759.9
1801,1,244.98,-12.0
1802,1,249.62,-400.0
1803,1,250.0,-5.5
1804,1,254.62,-68.0
1805,1,268.33,-291.4
1806,1,270.0,-5.5
1807,1,275.0,-421.0
1808,1,280.0,-0.1
1809,1,280.0,-0.1
1810,1,280.0,-0.1
1811,1,280.0,-0.1
1812,1,280.0,-0.1
1813,1,280.0,-0.1
1814,1,280.0,-0.1
1815,1,280.0,-0.1
1816,1,300.0,-5.5
1817,1,300.0,-0.8
1818,1,300.0,-170.0
1819,1,300.0,-3.2
1820,1,300.0,-30.0
1821,1,300.0,-4.6
1822,1,300.0,-30.0
1823,1,300.0,-3.3
1824,1,300.0,-395.8
1825,1,300.0,-418.4
1826,1,300.0,-5.3
1827,1,301.0,-60.0
1828,1,302.0,-53.0
1829,1,303.0,-53.0
1830,1,304.0,-54.0
1831,1,311.91,-5.0
1832,1,350.0,-388.0
1833,1,407.55,-21.2
1834,1,407.55,-20.8
1835,1,407.55,-187.5
1836,1,407.55,-54.3
1837,1,407.55,-82.0
1838,1,407.56,-15.3
1839,1,407.56,-17.2
1840,1,407.56,-54.4
1841,1,407.56,-18.8
1842,1,407.56,-4.2
1843,1,407.56,-13.3
1844,1,407.58,-123.7
1845,1,407.58,-16.7
1846,1,407.58,-782.0
1847,1,407.58,-13.2
1848,1,407.58,-13.3
1849,1,407.58,-172.5
1850,1,407.58,-39.4
1851,1,407.58,-248.4
1852,1,407.58,-528.7
1853,1,407.58,-389.2
1854,1,407.58,-44.0
1855,1,407.58,-430.0
1856,1,407.58,-378.9
1857,1,407.68,-284.6
1858,1,407.68,-6.4
1859,1,407.68,-65.0
1860,1,407.68,-4.6
1861,1,407.68,-9.7
1862,1,407.68,-183.2
1863,1,407.68,-0.1
1864,1,407.68,-5.1
1865,1,407.68,-35.4
1866,1,407.68,-205.9
1867,1,408.34,-785.3
1868,1,500.0,-0.1
1869,1,500.0,-0.1
1870,1,500.0,-408.4
1871,1,500.0,-0.8
1872,1,500.0,-402.0
1873,1,500.0,-397.3
1874,1,500.0,-18.6
1875,1,600.0,-327.0
1876,1,600.0,-332.2
1877,1,600.0,-53.9
1878,1,600.0,-71.0
1879,1,600.0,-114.2
1880,1,600.0,-5.0
1881,1,600.0,-13.0
1882,1,600.0,-32.5
1883,1,649.0,-60.1
1884,1,649.0,-55.0
1885,1,650.0,-392.0
1886,1,650.0,-142.0
1887,1,650.0,-15.0
1888,1,650.0,-15.0
1889,1,699.0,-180.0
1890,1,699.0,-76.3
1891,1,999.99,-11.2
1892,1,1000.0,-389.9
1893,1,1000.0,-417.3
1894,1,1000.0,-396.4
1895,1,1000.0,-418.6
1896,1,1000.0,-0.1
1897,1,1000.0,-0.1
1898,1,1000.0,-0.1
1899,1,1000.0,-0.1
1900,1,1000.0,-0.1
1901,1,1000.0,-0.1
1902,1,1000.0,-0.1
1903,1,1000.0,-0.1
1904,1,1000.0,-0.1
1905,1,1000.0,-0.1
1906,1,1000.0,-0.1
1907,1,1000.0,-0.1
1908,1,1000.0,-0.1
1909,1,1000.0,-0.1
1910,1,1000.0,-0.1
1911,1,1000.0,-0.1
1912,1,1000.0,-0.1
1913,1,1000.0,-0.1
1914,1,1000.0,-1.0
1915,1,1000.0,-1.0
1916,1,1000.0,-379.3
1917,1,1000.0,-392.7
1918,1,1000.0,-395.6
1919,1,1000.0,-418.3
1920,1,1000.0,-444.5
1921,1,1000.0,-399.0
1922,1,1000.0,-397.8
1923,1,1000.0,-424.6
1924,1,1000.0,-421.0
1925,1,1000.0,-418.6
1926,1,2999.0,-855.6
1927,1,2999.0,-859.0
1928,1,2999.0,-411.9
1929,1,2999.0,-418.6
1930,1,2999.0,-418.6
1931,1,2999.01,-24.0
1932,1,2999.01,-11.1
1933,1,3000.0,-0.1
1934,1,3000.0,-0.1
1935,1,3000.0,-0.1
1936,1,3000.0,-0.1
1937,1,3000.0,-0.1
1938,1,3000.0,-0.1
1939,1,3000.0,-0.1
1940,1,3000.0,-0.1
1941,1,3000.0,-0.1
1942,1,3000.0,-0.1
1943,1,3000.0,-0.1
1944,1,3000.0,-0.1
1945,1,3000.0,-0.1
1946,1,1500.0,393.7
1947,1,1500.0,2590.0
1948,1,1500.0,218.8
1949,1,1500.0,7.1
1950,1,800.0,0.1
1951,1,701.0,0.4
1952,1,700.05,0.1
1953,1,501.0,261.7
1954,1,501.0,2375.9
1955,1,501.0,38.7
1956,1,500.0,36.0
1957,1,500.0,698.5
1958,1,500.0,913.2
1959,1,500.0,0.1
1960,1,500.0,85.5
1961,1,500.0,0.1
1962,1,500.0,223.7
1963,1,500.0,16.4
1964,1,500.0,416.1
1965,1,500.0,9.9
1966,1,500.0,262.1
1967,1,466.3,0.3
1968,1,466.3,40.4
1969,1,466.3,0.1
1970,1,451.0,38.6
1971,1,451.0,134.7
1972,1,450.0,169.8
1973,1,450.0,2.8
1974,1,450.0,18.7
1975,1,450.0,845.7
1976,1,425.89,4.5
1977,1,402.0,24.9
1978,1,402.0,45.9
1979,1,402.0,35.9
1980,1,402.0,10.6
1981,1,402.0,0.1
1982,1,400.0,421.2
1983,1,400.0,20.2
1984,1,400.0,78.3
1985,1,400.0,0.9
1986,1,400.0,48.0
1987,1,400.0,36.7
1988,1,400.0,24.8
1989,1,400.0,0.8
1990,1,400.0,3.1
1991,1,400.0,37.9
1992,1,400.0,1.9
1993,1,400.0,3.8
1994,1,400.0,2.3
1995,1,400.0,71.2
1996,1,400.0,59.7
1997,1,400.0,1.1
1998,1,400.0,69.6
1999,1,400.0,10.5
2000,1,400.0,80.2
2001,1,400.0,8.0
2002,1,400.0,1.5
2003,1,400.0,4.3
2004,1,400.0,1138.3
2005,1,400.0,5.7
2006,1,400.0,18.6
2007,1,400.0,27.0
2008,1,350.0,1.4
2009,1,350.0,0.6
2010,1,350.0,58.2
2011,1,350.0,56.3
2012,1,350.0,0.1
2013,1,350.0,478.9
2014,1,350.0,463.2
2015,1,350.0,0.8
2016,1,320.0,410.1
2017,1,301.0,0.2
2018,1,301.0,0.2
2019,1,301.0,33.7
2020,1,301.0,43.1
2021,1,301.0,0.6
2022,1,301.0,0.4
2023,1,301.0,0.8
2024,1,301.0,0.1
2025,1,301.0,0.8
2026,1,301.0,6.2
2027,1,301.0,1.4
2028,1,301.0,0.8
2029,1,300.3,0.1
2030,1,300.3,0.1
2031,1,300.03,3.2
2032,1,300.03,0.2
2033,1,300.03,4.2
2034,1,300.03,2.5
2035,1,300.03,1.2
2036,1,300.03,34.4
2037,1,300.03,2.1
2038,1,300.03,1.0
2039,1,300.03,5.4
2040,1,300.03,6.5
2041,1,300.03,25.9
2042,1,300.03,0.8
2043,1,300.03,4.3
2044,1,300.0,0.1
2045,1,300.0,3.7
2046,1,300.0,0.1
2047,1,300.0,2.0
2048,1,300.0,0.9
2049,1,300.0,0.4
2050,1,300.0,5.6
2051,1,300.0,5.9
2052,1,300.0,3.8
2053,1,300.0,14.4
2054,1,300.0,0.4
2055,1,300.0,9.7
2056,1,300.0,0.7
2057,1,300.0,27.3
2058,1,300.0,13.5
2059,1,300.0,11.6
2060,1,300.0,9.9
2061,1,300.0,35.7
2062,1,300.0,132.8
2063,1,300.0,6.0
2064,1,300.0,0.5
2065,1,300.0,69.3
2066,1,300.0,2.4
2067,1,300.0,0.5
2068,1,300.0,0.1
2069,1,300.0,48.1
2070,1,300.0,4.2
2071,1,300.0,0.5
