id,complex_order_id,t,p,q
9507877_21_08,9507877,21,101.03,19.7
9507877_21_09,9507877,21,102.23,19.7
9507877_21_10,9507877,21,103.44,19.7
9507877_21_11,9507877,21,104.64,19.7
9507877_21_12,9507877,21,105.85,19.7
9507877_21_13,9507877,21,107.06,19.7
9507877_21_14,9507877,21,108.3,1.8
9507877_21_15,9507877,21,1000.0,25.2
9507877_22_01,9507877,22,1.0,134.0
9507877_22_02,9507877,22,93.79,19.7
9507877_22_03,9507877,22,95.0,19.7
9507877_22_04,9507877,22,96.2,19.7
9507877_22_05,9507877,22,97.41,19.7
9507877_22_06,9507877,22,98.61,19.7
9507877_22_07,9507877,22,99.82,19.7
9507877_22_08,9507877,22,101.03,19.7
9507877_22_09,9507877,22,102.23,19.7
9507877_22_10,9507877,22,103.44,19.7
9507877_22_11,9507877,22,104.64,19.7
9507877_22_12,9507877,22,105.85,19.7
9507877_22_13,9507877,22,107.06,19.7
9507877_22_14,9507877,22,108.3,2.8
9507877_22_15,9507877,22,1000.0,24.2
9507877_23_01,9507877,23,1.0,50.0
9507877_23_15,9507877,23,1000.0,347.4
9507877_24_15,9507877,24,1000.0,397.4
9507878_01_15,9507878,1,1000.0,389.9
9507878_02_15,9507878,2,1000.0,389.9
9507878_03_15,9507878,3,1000.0,389.9
9507878_04_15,9507878,4,1000.0,389.9
9507878_05_15,9507878,5,1000.0,389.9
9507878_06_15,9507878,6,1000.0,389.9
9507878_07_15,9507878,7,1000.0,389.9
9507878_08_15,9507878,8,1000.0,389.9
9507878_09_15,9507878,9,1000.0,389.9
9507878_10_15,9507878,10,1000.0,389.9
9507878_11_15,9507878,11,1000.0,389.9
9507878_12_15,9507878,12,1000.0,389.9
9507878_13_15,9507878,13,1000.0,389.9
9507878_14_15,9507878,14,1000.0,389.9
9507878_15_15,9507878,15,1000.0,389.9
9507878_16_15,9507878,16,1000.0,389.9
9507878_17_01,9507878,17,1.0,4.5
9507878_17_15,9507878,17,1000.0,385.4
9507878_18_01,9507878,18,1.0,25.7
9507878_18_15,9507878,18,1000.0,364.2
9507878_19_01,9507878,19,1.0,30.0
9507878_19_15,9507878,19,1000.0,359.9
9507878_20_01,9507878,20,1.0,113.0
9507878_20_02,9507878,20,108.5,21.2
9507878_20_03,9507878,20,109.03,21.2
9507878_20_04,9507878,20,109.56,3.3
9507878_20_15,9507878,20,1000.0,231.2
9507878_21_01,9507878,21,1.0,113.0
9507878_21_02,9507878,21,108.5,21.2
9507878_21_03,9507878,21,109.03,21.2
9507878_21_04,9507878,21,109.56,21.2
9507878_21_05,9507878,21,110.09,21.2
9507878_21_06,9507878,21,110.63,21.2
9507878_21_07,9507878,21,111.16,21.2
9507878_21_08,9507878,21,111.69,21.2
9507878_21_09,9507878,21,112.23,21.2
9507878_21_10,9507878,21,112.76,21.2
9507878_21_11,9507878,21,113.29,21.2
9507878_21_12,9507878,21,113.83,21.2
9507878_21_13,9507878,21,114.36,20.2
9507878_21_15,9507878,21,1000.0,23.5
9507878_22_01,9507878,22,1.0,113.0
9507878_22_02,9507878,22,108.5,21.2
9507878_22_03,9507878,22,109.03,21.2
9507878_22_04,9507878,22,109.56,21.2
9507878_22_05,9507878,22,110.09,21.2
9507878_22_06,9507878,22,110.63,21.2
9507878_22_07,9507878,22,111.16,21.2
9507878_22_08,9507878,22,111.69,21.2
9507878_22_09,9507878,22,112.23,21.2
9507878_22_10,9507878,22,112.76,21.2
9507878_22_11,9507878,22,113.29,21.2
9507878_22_12,9507878,22,113.83,21.2
9507878_22_13,9507878,22,114.36,21.2
9507878_22_14,9507878,22,114.91,0.6
9507878_22_15,9507878,22,1000.0,21.9
9507878_23_01,9507878,23,1.0,50.0
9507878_23_15,9507878,23,1000.0,339.9
9507878_24_15,9507878,24,1000.0,389.9
9508121_01_01,9508121,1,300.0,170.0
9508121_01_02,9508121,1,301.0,60.0
9508121_01_03,9508121,1,302.0,53.0
9508121_01_04,9508121,1,303.0,53.0
9508121_01_05,9508121,1,304.0,54.0
9508121_01_06,9508121,1,699.0,180.0
9508121_02_01,9508121,2,300.0,170.0
9508121_02_02,9508121,2,301.0,60.0
9508121_02_03,9508121,2,302.0,53.0
9508121_02_04,9508121,2,303.0,53.0
9508121_02_05,9508121,2,304.0,54.0
9508121_02_06,9508121,2,699.0,180.0
9508121_03_01,9508121,3,300.0,170.0
9508121_03_02,9508121,3,301.0,60.0
9508121_03_03,9508121,3,302.0,53.0
9508121_03_04,9508121,3,303.0,53.0
9508121_03_05,9508121,3,304.0,54.0
9508121_03_06,9508121,3,699.0,180.0
9508121_04_01,9508121,4,300.0,170.0
9508121_04_02,9508121,4,301.0,60.0
9508121_04_03,9508121,4,302.0,53.0
9508121_04_04,9508121,4,303.0,53.0
9508121_04_05,9508121,4,304.0,54.0
9508121_04_06,9508121,4,699.0,180.0
9508121_05_01,9508121,5,300.0,170.0
9508121_05_02,9508121,5,301.0,60.0
9508121_05_03,9508121,5,302.0,53.0
9508121_05_04,9508121,5,303.0,53.0
9508121_05_05,9508121,5,304.0,54.0
9508121_05_06,9508121,5,699.0,180.0
9508121_06_01,9508121,6,300.0,170.0
9508121_06_02,9508121,6,301.0,60.0
9508121_06_03,9508121,6,302.0,53.0
9508121_06_04,9508121,6,303.0,53.0
9508121_06_05,9508121,6,304.0,54.0
9508121_06_06,9508121,6,699.0,180.0
9508121_07_01,9508121,7,300.0,170.0
9508121_07_02,9508121,7,301.0,60.0
9508121_07_03,9508121,7,302.0,53.0
9508121_07_04,9508121,7,303.0,53.0
9508121_07_05,9508121,7,304.0,54.0
9508121_07_06,9508121,7,699.0,180.0
9508121_08_01,9508121,8,5.0,170.0
9508121_08_02,9508121,8,128.0,60.0
9508121_08_03,9508121,8,131.0,53.0
9508121_08_04,9508121,8,135.0,53.0
9508121_08_05,9508121,8,139.0,54.0
9508121_08_06,9508121,8,699.0,180.0
9508121_09_01,9508121,9,5.0,170.0
9508121_09_02,9508121,9,128.0,60.0
9508121_09_03,9508121,9,131.0,53.0
9508121_09_04,9508121,9,135.0,53.0
9508121_09_05,9508121,9,139.0,54.0
9508121_09_06,9508121,9,699.0,180.0
9508121_10_01,9508121,10,5.0,170.0
9508121_10_02,9508121,10,128.0,60.0
9508121_10_03,9508121,10,131.0,53.0
9508121_10_04,9508121,10,135.0,53.0
9508121_10_05,9508121,10,147.0,54.0
9508121_10_06,9508121,10,699.0,180.0
9508121_11_01,9508121,11,5.0,170.0
9508121_11_02,9508121,11,128.0,60.0
9508121_11_03,9508121,11,131.0,53.0
9508121_11_04,9508121,11,135.0,53.0
9508121_11_05,9508121,11,147.0,54.0
9508121_11_06,9508121,11,699.0,180.0
9508121_12_01,9508121,12,5.0,170.0
9508121_12_02,9508121,12,128.0,60.0
9508121_12_03,9508121,12,131.0,53.0
9508121_12_04,9508121,12,135.0,53.0
9508121_12_05,9508121,12,147.0,54.0
9508121_12_06,9508121,12,699.0,180.0
9508121_13_01,9508121,13,5.0,170.0
9508121_13_02,9508121,13,128.0,60.0
9508121_13_03,9508121,13,131.0,53.0
9508121_13_04,9508121,13,135.0,53.0
9508121_13_05,9508121,13,147.0,54.0
9508121_13_06,9508121,13,699.0,180.0
9508121_14_01,9508121,14,5.0,170.0
9508121_14_02,9508121,14,128.0,60.0
9508121_14_03,9508121,14,131.0,53.0
9508121_14_04,9508121,14,135.0,53.0
9508121_14_05,9508121,14,147.0,54.0
9508121_14_06,9508121,14,699.0,180.0
9508121_15_01,9508121,15,5.0,170.0
9508121_15_02,9508121,15,128.0,60.0
9508121_15_03,9508121,15,131.0,53.0
9508121_15_04,9508121,15,135.0,53.0
9508121_15_05,9508121,15,139.0,54.0
9508121_15_06,9508121,15,699.0,180.0
9508121_16_01,9508121,16,5.0,170.0
9508121_16_02,9508121,16,128.0,60.0
9508121_16_03,9508121,16,131.0,53.0
9508121_16_04,9508121,16,135.0,53.0
9508121_16_05,9508121,16,139.0,54.0
9508121_16_06,9508121,16,699.0,180.0
9508121_17_01,9508121,17,5.0,170.0
9508121_17_02,9508121,17,128.0,60.0
9508121_17_03,9508121,17,131.0,53.0
9508121_17_04,9508121,17,135.0,53.0
9508121_17_05,9508121,17,139.0,54.0
9508121_17_06,9508121,17,699.0,180.0
9508121_18_01,9508121,18,5.0,170.0
9508121_18_02,9508121,18,128.0,60.0
9508121_18_03,9508121,18,131.0,53.0
9508121_18_04,9508121,18,135.0,53.0
9508121_18_05,9508121,18,139.0,54.0
9508121_18_06,9508121,18,699.0,180.0
9508121_19_01,9508121,19,5.0,170.0
9508121_19_02,9508121,19,128.0,60.0
9508121_19_03,9508121,19,131.0,53.0
9508121_19_04,9508121,19,135.0,53.0
9508121_19_05,9508121,19,139.0,54.0
9508121_19_06,9508121,19,699.0,180.0
9508121_20_01,9508121,20,5.0,170.0
9508121_20_02,9508121,20,128.0,60.0
9508121_20_03,9508121,20,131.0,53.0
9508121_20_04,9508121,20,135.0,53.0
9508121_20_05,9508121,20,147.0,54.0
9508121_20_06,9508121,20,699.0,180.0
9508121_21_01,9508121,21,5.0,170.0
9508121_21_02,9508121,21,128.0,60.0
9508121_21_03,9508121,21,131.0,53.0
9508121_21_04,9508121,21,135.0,53.0
9508121_21_05,9508121,21,147.0,54.0
9508121_21_06,9508121,21,699.0,180.0
9508121_22_01,9508121,22,5.0,170.0
9508121_22_02,9508121,22,128.0,60.0
9508121_22_03,9508121,22,131.0,53.0
9508121_22_04,9508121,22,135.0,53.0
9508121_22_05,9508121,22,147.0,54.0
9508121_22_06,9508121,22,699.0,180.0
9508121_23_01,9508121,23,5.0,170.0
9508121_23_02,9508121,23,128.0,60.0
9508121_23_03,9508121,23,131.0,53.0
9508121_23_04,9508121,23,135.0,53.0
9508121_23_05,9508121,23,147.0,54.0
9508121_23_06,9508121,23,699.0,180.0
9508121_24_01,9508121,24,5.0,170.0
9508121_24_02,9508121,24,128.0,60.0
9508121_24_03,9508121,24,131.0,53.0
9508121_24_04,9508121,24,135.0,53.0
9508121_24_05,9508121,24,139.0,54.0
9508121_24_06,9508121,24,699.0,180.0
9508122_01_01,9508122,1,200.0,180.0
9508122_01_02,9508122,1,201.0,20.0
9508122_01_03,9508122,1,202.0,23.3
9508122_01_04,9508122,1,203.0,23.3
9508122_01_05,9508122,1,204.0,23.4
9508122_01_06,9508122,1,699.0,76.3
9508122_02_01,9508122,2,200.0,180.0
9508122_02_02,9508122,2,201.0,20.0
9508122_02_03,9508122,2,202.0,23.3
9508122_02_04,9508122,2,203.0,23.3
9508122_02_05,9508122,2,204.0,23.4
9508122_02_06,9508122,2,699.0,76.3
9508122_03_01,9508122,3,200.0,180.0
9508122_03_02,9508122,3,201.0,20.0
9508122_03_03,9508122,3,202.0,23.3
9508122_03_04,9508122,3,203.0,23.3
9508122_03_05,9508122,3,204.0,23.4
9508122_03_06,9508122,3,699.0,76.3
9508122_04_01,9508122,4,200.0,180.0
9508122_04_02,9508122,4,201.0,20.0
9508122_04_03,9508122,4,202.0,23.3
9508122_04_04,9508122,4,203.0,23.3
9508122_04_05,9508122,4,204.0,23.4
9508122_04_06,9508122,4,699.0,76.3
9508122_05_01,9508122,5,200.0,180.0
9508122_05_02,9508122,5,201.0,20.0
9508122_05_03,9508122,5,202.0,23.3
9508122_05_04,9508122,5,203.0,23.3
9508122_05_05,9508122,5,204.0,23.4
9508122_05_06,9508122,5,699.0,76.3
9508122_06_01,9508122,6,200.0,180.0
9508122_06_02,9508122,6,201.0,20.0
9508122_06_03,9508122,6,202.0,23.3
9508122_06_04,9508122,6,203.0,23.3
9508122_06_05,9508122,6,204.0,23.4
9508122_06_06,9508122,6,699.0,76.3
9508122_07_01,9508122,7,200.0,180.0
9508122_07_02,9508122,7,201.0,20.0
9508122_07_03,9508122,7,202.0,23.3
9508122_07_04,9508122,7,203.0,23.3
9508122_07_05,9508122,7,204.0,23.4
9508122_07_06,9508122,7,699.0,76.3
9508122_08_01,9508122,8,20.0,180.0
9508122_08_02,9508122,8,127.0,20.0
9508122_08_03,9508122,8,129.0,23.3
9508122_08_04,9508122,8,132.0,23.3
9508122_08_05,9508122,8,134.0,23.4
9508122_08_06,9508122,8,699.0,76.3
9508122_09_01,9508122,9,20.0,180.0
9508122_09_02,9508122,9,127.0,20.0
9508122_09_03,9508122,9,129.0,23.3
9508122_09_04,9508122,9,132.0,23.3
9508122_09_05,9508122,9,134.0,23.4
9508122_09_06,9508122,9,699.0,76.3
9508122_10_01,9508122,10,20.0,180.0
9508122_10_02,9508122,10,127.0,20.0
9508122_10_03,9508122,10,129.0,23.3
9508122_10_04,9508122,10,132.0,23.3
9508122_10_05,9508122,10,134.0,23.4
9508122_10_06,9508122,10,699.0,76.3
9508122_11_01,9508122,11,20.0,180.0
9508122_11_02,9508122,11,127.0,20.0
9508122_11_03,9508122,11,129.0,23.3
9508122_11_04,9508122,11,132.0,23.3
9508122_11_05,9508122,11,134.0,23.4
9508122_11_06,9508122,11,699.0,76.3
9508122_12_01,9508122,12,20.0,180.0
9508122_12_02,9508122,12,127.0,20.0
9508122_12_03,9508122,12,129.0,23.3
9508122_12_04,9508122,12,132.0,23.3
9508122_12_05,9508122,12,134.0,23.4
9508122_12_06,9508122,12,699.0,76.3
9508122_13_01,9508122,13,20.0,180.0
9508122_13_02,9508122,13,127.0,20.0
9508122_13_03,9508122,13,129.0,23.3
9508122_13_04,9508122,13,132.0,23.3
9508122_13_05,9508122,13,134.0,23.4
9508122_13_06,9508122,13,699.0,76.3
9508122_14_01,9508122,14,20.0,180.0
9508122_14_02,9508122,14,127.0,20.0
9508122_14_03,9508122,14,129.0,23.3
9508122_14_04,9508122,14,132.0,23.3
9508122_14_05,9508122,14,134.0,23.4
9508122_14_06,9508122,14,699.0,76.3
9508122_15_01,9508122,15,20.0,180.0
9508122_15_02,9508122,15,127.0,20.0
9508122_15_03,9508122,15,129.0,23.3
9508122_15_04,9508122,15,132.0,23.3
9508122_15_05,9508122,15,134.0,23.4
9508122_15_06,9508122,15,699.0,76.3
9508122_16_01,9508122,16,20.0,180.0
9508122_16_02,9508122,16,127.0,20.0
9508122_16_03,9508122,16,129.0,23.3
9508122_16_04,9508122,16,132.0,23.3
9508122_16_05,9508122,16,134.0,23.4
9508122_16_06,9508122,16,699.0,76.3
9508122_17_01,9508122,17,20.0,180.0
9508122_17_02,9508122,17,127.0,20.0
9508122_17_03,9508122,17,129.0,23.3
9508122_17_04,9508122,17,132.0,23.3
9508122_17_05,9508122,17,134.0,23.4
9508122_17_06,9508122,17,699.0,76.3
9508122_18_01,9508122,18,20.0,180.0
9508122_18_02,9508122,18,127.0,20.0
9508122_18_03,9508122,18,129.0,23.3
9508122_18_04,9508122,18,132.0,23.3
9508122_18_05,9508122,18,134.0,23.4
9508122_18_06,9508122,18,699.0,76.3
9508122_19_01,9508122,19,75.0,180.0
9508122_19_02,9508122,19,127.0,20.0
9508122_19_03,9508122,19,129.0,23.3
9508122_19_04,9508122,19,132.0,23.3
9508122_19_05,9508122,19,134.0,23.4
9508122_19_06,9508122,19,699.0,76.3
9508122_20_01,9508122,20,75.0,180.0
9508122_20_02,9508122,20,127.0,20.0
9508122_20_03,9508122,20,129.0,23.3
9508122_20_04,9508122,20,132.0,23.3
9508122_20_05,9508122,20,134.0,23.4
9508122_20_06,9508122,20,699.0,76.3
9508122_21_01,9508122,21,75.0,180.0
9508122_21_02,9508122,21,127.0,20.0
9508122_21_03,9508122,21,129.0,23.3
9508122_21_04,9508122,21,132.0,23.3
9508122_21_05,9508122,21,134.0,23.4
9508122_21_06,9508122,21,699.0,76.3
9508122_22_01,9508122,22,75.0,180.0
9508122_22_02,9508122,22,127.0,20.0
9508122_22_03,9508122,22,129.0,23.3
9508122_22_04,9508122,22,132.0,23.3
9508122_22_05,9508122,22,134.0,23.4
9508122_22_06,9508122,22,699.0,76.3
9508122_23_01,9508122,23,75.0,180.0
9508122_23_02,9508122,23,127.0,20.0
9508122_23_03,9508122,23,129.0,23.3
9508122_23_04,9508122,23,132.0,23.3
9508122_23_05,9508122,23,134.0,23.4
9508122_23_06,9508122,23,699.0,76.3
9508122_24_01,9508122,24,75.0,180.0
9508122_24_02,9508122,24,127.0,20.0
9508122_24_03,9508122,24,129.0,23.3
9508122_24_04,9508122,24,132.0,23.3
9508122_24_05,9508122,24,134.0,23.4
9508122_24_06,9508122,24,699.0,76.3
9508125_01_01,9508125,1,200.0,190.0
9508125_01_02,9508125,1,201.0,40.0
9508125_01_03,9508125,1,202.0,47.0
9508125_01_04,9508125,1,203.0,47.0
9508125_01_05,9508125,1,204.0,47.0
9508125_01_06,9508125,1,649.0,55.0
9508125_02_01,9508125,2,200.0,190.0
9508125_02_02,9508125,2,201.0,40.0
9508125_02_03,9508125,2,202.0,47.0
9508125_02_04,9508125,2,203.0,47.0
9508125_02_05,9508125,2,204.0,47.0
9508125_02_06,9508125,2,649.0,55.0
9508125_03_01,9508125,3,200.0,190.0
9508125_03_02,9508125,3,201.0,40.0
9508125_03_03,9508125,3,202.0,47.0
9508125_03_04,9508125,3,203.0,47.0
9508125_03_05,9508125,3,204.0,47.0
9508125_03_06,9508125,3,649.0,55.0
9508125_04_01,9508125,4,200.0,190.0
9508125_04_02,9508125,4,201.0,40.0
9508125_04_03,9508125,4,202.0,47.0
9508125_04_04,9508125,4,203.0,47.0
9508125_04_05,9508125,4,204.0,47.0
9508125_04_06,9508125,4,649.0,55.0
9508125_05_01,9508125,5,200.0,190.0
9508125_05_02,9508125,5,201.0,40.0
9508125_05_03,9508125,5,202.0,47.0
9508125_05_04,9508125,5,203.0,47.0
9508125_05_05,9508125,5,204.0,47.0
9508125_05_06,9508125,5,649.0,55.0
9508125_06_01,9508125,6,5.0,190.0
9508125_06_02,9508125,6,115.0,40.0
9508125_06_03,9508125,6,118.0,47.0
9508125_06_04,9508125,6,122.0,47.0
9508125_06_05,9508125,6,134.0,47.0
9508125_06_06,9508125,6,649.0,55.0
9508125_07_01,9508125,7,5.0,190.0
9508125_07_02,9508125,7,115.0,40.0
9508125_07_03,9508125,7,118.0,47.0
9508125_07_04,9508125,7,122.0,47.0
9508125_07_05,9508125,7,134.0,47.0
9508125_07_06,9508125,7,649.0,55.0
9508125_08_01,9508125,8,5.0,190.0
9508125_08_02,9508125,8,115.0,40.0
9508125_08_03,9508125,8,118.0,47.0
9508125_08_04,9508125,8,122.0,47.0
9508125_08_05,9508125,8,134.0,47.0
9508125_08_06,9508125,8,649.0,55.0
9508125_09_01,9508125,9,5.0,190.0
9508125_09_02,9508125,9,115.0,40.0
9508125_09_03,9508125,9,118.0,47.0
9508125_09_04,9508125,9,122.0,47.0
9508125_09_05,9508125,9,134.0,47.0
9508125_09_06,9508125,9,649.0,55.0
9508125_10_01,9508125,10,5.0,190.0
9508125_10_02,9508125,10,115.0,40.0
9508125_10_03,9508125,10,118.0,47.0
9508125_10_04,9508125,10,122.0,47.0
9508125_10_05,9508125,10,134.0,47.0
9508125_10_06,9508125,10,649.0,55.0
9508125_11_01,9508125,11,5.0,190.0
9508125_11_02,9508125,11,115.0,40.0
9508125_11_03,9508125,11,118.0,47.0
9508125_11_04,9508125,11,122.0,47.0
9508125_11_05,9508125,11,134.0,47.0
9508125_11_06,9508125,11,649.0,55.0
9508125_12_01,9508125,12,5.0,190.0
9508125_12_02,9508125,12,115.0,40.0
9508125_12_03,9508125,12,118.0,47.0
9508125_12_04,9508125,12,122.0,47.0
9508125_12_05,9508125,12,134.0,47.0
9508125_12_06,9508125,12,649.0,55.0
9508125_13_01,9508125,13,5.0,190.0
9508125_13_02,9508125,13,115.0,40.0
9508125_13_03,9508125,13,118.0,47.0
9508125_13_04,9508125,13,122.0,47.0
9508125_13_05,9508125,13,134.0,47.0
9508125_13_06,9508125,13,649.0,55.0
9508125_14_01,9508125,14,5.0,190.0
9508125_14_02,9508125,14,115.0,40.0
9508125_14_03,9508125,14,118.0,47.0
9508125_14_04,9508125,14,122.0,47.0
9508125_14_05,9508125,14,134.0,47.0
9508125_14_06,9508125,14,649.0,55.0
9508125_15_01,9508125,15,5.0,190.0
9508125_15_02,9508125,15,115.0,40.0
9508125_15_03,9508125,15,118.0,47.0
9508125_15_04,9508125,15,122.0,47.0
9508125_15_05,9508125,15,134.0,47.0
9508125_15_06,9508125,15,649.0,55.0
9508125_16_01,9508125,16,5.0,190.0
9508125_16_02,9508125,16,115.0,40.0
9508125_16_03,9508125,16,118.0,47.0
9508125_16_04,9508125,16,122.0,47.0
9508125_16_05,9508125,16,134.0,47.0
9508125_16_06,9508125,16,649.0,55.0
9508125_17_01,9508125,17,5.0,190.0
9508125_17_02,9508125,17,115.0,40.0
9508125_17_03,9508125,17,118.0,47.0
9508125_17_04,9508125,17,122.0,47.0
9508125_17_05,9508125,17,134.0,47.0
9508125_17_06,9508125,17,649.0,55.0
9508125_18_01,9508125,18,5.0,190.0
9508125_18_02,9508125,18,115.0,40.0
9508125_18_03,9508125,18,118.0,47.0
9508125_18_04,9508125,18,122.0,47.0
9508125_18_05,9508125,18,134.0,47.0
9508125_18_06,9508125,18,649.0,55.0
9508125_19_01,9508125,19,5.0,190.0
9508125_19_02,9508125,19,115.0,40.0
9508125_19_03,9508125,19,118.0,47.0
9508125_19_04,9508125,19,122.0,47.0
9508125_19_05,9508125,19,134.0,47.0
9508125_19_06,9508125,19,649.0,55.0
9508125_20_01,9508125,20,5.0,190.0
9508125_20_02,9508125,20,115.0,40.0
9508125_20_03,9508125,20,118.0,47.0
9508125_20_04,9508125,20,122.0,47.0
9508125_20_05,9508125,20,134.0,47.0
9508125_20_06,9508125,20,649.0,55.0
9508125_21_01,9508125,21,5.0,190.0
9508125_21_02,9508125,21,115.0,40.0
9508125_21_03,9508125,21,118.0,47.0
9508125_21_04,9508125,21,122.0,47.0
9508125_21_05,9508125,21,134.0,47.0
9508125_21_06,9508125,21,649.0,55.0
9508125_22_01,9508125,22,5.0,190.0
9508125_22_02,9508125,22,115.0,40.0
9508125_22_03,9508125,22,118.0,47.0
9508125_22_04,9508125,22,122.0,47.0
9508125_22_05,9508125,22,134.0,47.0
9508125_22_06,9508125,22,649.0,55.0
9508125_23_01,9508125,23,5.0,190.0
9508125_23_02,9508125,23,115.0,40.0
9508125_23_03,9508125,23,118.0,47.0
9508125_23_04,9508125,23,122.0,47.0
9508125_23_05,9508125,23,134.0,47.0
9508125_23_06,9508125,23,649.0,55.0
9508125_24_01,9508125,24,5.0,190.0
9508125_24_02,9508125,24,115.0,40.0
9508125_24_03,9508125,24,118.0,47.0
9508125_24_04,9508125,24,122.0,47.0
9508125_24_05,9508125,24,134.0,47.0
9508125_24_06,9508125,24,649.0,55.0
9508126_01_01,9508126,1,5.0,130.0
9508126_01_02,9508126,1,94.0,40.0
9508126_01_03,9508126,1,101.0,67.0
9508126_01_04,9508126,1,104.0,67.0
9508126_01_05,9508126,1,119.0,64.0
9508126_01_06,9508126,1,649.0,60.1
9508126_02_01,9508126,2,5.0,130.0
9508126_02_02,9508126,2,94.0,40.0
9508126_02_03,9508126,2,101.0,66.0
9508126_02_04,9508126,2,104.0,66.0
9508126_02_05,9508126,2,119.0,66.0
9508126_02_06,9508126,2,649.0,60.1
9508126_03_01,9508126,3,5.0,130.0
9508126_03_02,9508126,3,94.0,40.0
9508126_03_03,9508126,3,101.0,66.0
9508126_03_04,9508126,3,104.0,66.0
9508126_03_05,9508126,3,119.0,66.0
9508126_03_06,9508126,3,649.0,60.1
9508126_04_01,9508126,4,5.0,130.0
9508126_04_02,9508126,4,94.0,40.0
9508126_04_03,9508126,4,101.0,66.0
9508126_04_04,9508126,4,104.0,66.0
9508126_04_05,9508126,4,119.0,66.0
9508126_04_06,9508126,4,649.0,60.1
9508126_05_01,9508126,5,5.0,130.0
9508126_05_02,9508126,5,94.0,40.0
9508126_05_03,9508126,5,101.0,66.0
9508126_05_04,9508126,5,104.0,66.0
9508126_05_05,9508126,5,119.0,66.0
9508126_05_06,9508126,5,649.0,60.1
9508126_06_01,9508126,6,5.0,130.0
9508126_06_02,9508126,6,94.0,40.0
9508126_06_03,9508126,6,101.0,66.0
9508126_06_04,9508126,6,104.0,66.0
9508126_06_05,9508126,6,119.0,66.0
9508126_06_06,9508126,6,649.0,60.1
9508126_07_01,9508126,7,5.0,130.0
9508126_07_02,9508126,7,94.0,40.0
9508126_07_03,9508126,7,101.0,66.0
9508126_07_04,9508126,7,104.0,66.0
9508126_07_05,9508126,7,119.0,66.0
9508126_07_06,9508126,7,649.0,60.1
9508126_08_01,9508126,8,5.0,130.0
9508126_08_02,9508126,8,94.0,40.0
9508126_08_03,9508126,8,101.0,66.0
9508126_08_04,9508126,8,104.0,66.0
9508126_08_05,9508126,8,119.0,66.0
9508126_08_06,9508126,8,649.0,60.1
9508126_09_01,9508126,9,5.0,130.0
9508126_09_02,9508126,9,94.0,40.0
9508126_09_03,9508126,9,101.0,66.0
9508126_09_04,9508126,9,104.0,66.0
9508126_09_05,9508126,9,119.0,66.0
9508126_09_06,9508126,9,649.0,60.1
9508126_10_01,9508126,10,5.0,130.0
9508126_10_02,9508126,10,94.0,40.0
9508126_10_03,9508126,10,101.0,66.0
9508126_10_04,9508126,10,104.0,66.0
9508126_10_05,9508126,10,119.0,66.0
9508126_10_06,9508126,10,649.0,60.1
9508126_11_01,9508126,11,5.0,130.0
9508126_11_02,9508126,11,94.0,40.0
9508126_11_03,9508126,11,101.0,66.0
9508126_11_04,9508126,11,104.0,66.0
9508126_11_05,9508126,11,119.0,66.0
9508126_11_06,9508126,11,649.0,60.1
9508126_12_01,9508126,12,5.0,130.0
9508126_12_02,9508126,12,94.0,40.0
9508126_12_03,9508126,12,101.0,66.0
9508126_12_04,9508126,12,104.0,66.0
9508126_12_05,9508126,12,119.0,66.0
9508126_12_06,9508126,12,649.0,60.1
9508126_13_01,9508126,13,5.0,130.0
9508126_13_02,9508126,13,94.0,40.0
9508126_13_03,9508126,13,101.0,66.0
9508126_13_04,9508126,13,104.0,66.0
9508126_13_05,9508126,13,119.0,66.0
9508126_13_06,9508126,13,649.0,60.1
9508126_14_01,9508126,14,5.0,130.0
9508126_14_02,9508126,14,94.0,40.0
9508126_14_03,9508126,14,101.0,66.0
9508126_14_04,9508126,14,104.0,66.0
9508126_14_05,9508126,14,119.0,66.0
9508126_14_06,9508126,14,649.0,60.1
9508126_15_01,9508126,15,5.0,130.0
9508126_15_02,9508126,15,94.0,40.0
9508126_15_03,9508126,15,101.0,66.0
9508126_15_04,9508126,15,104.0,66.0
9508126_15_05,9508126,15,119.0,66.0
9508126_15_06,9508126,15,649.0,60.1
9508126_16_01,9508126,16,5.0,130.0
9508126_16_02,9508126,16,94.0,40.0
9508126_16_03,9508126,16,101.0,66.0
9508126_16_04,9508126,16,104.0,66.0
9508126_16_05,9508126,16,119.0,66.0
9508126_16_06,9508126,16,649.0,60.1
9508126_17_01,9508126,17,5.0,130.0
9508126_17_02,9508126,17,94.0,40.0
9508126_17_03,9508126,17,101.0,66.0
9508126_17_04,9508126,17,104.0,66.0
9508126_17_05,9508126,17,119.0,66.0
9508126_17_06,9508126,17,649.0,60.1
9508126_18_01,9508126,18,5.0,130.0
9508126_18_02,9508126,18,94.0,40.0
9508126_18_03,9508126,18,101.0,66.0
9508126_18_04,9508126,18,104.0,66.0
9508126_18_05,9508126,18,119.0,66.0
9508126_18_06,9508126,18,649.0,60.1
9508126_19_01,9508126,19,5.0,130.0
9508126_19_02,9508126,19,94.0,40.0
9508126_19_03,9508126,19,101.0,66.0
9508126_19_04,9508126,19,104.0,66.0
9508126_19_05,9508126,19,119.0,66.0
9508126_19_06,9508126,19,649.0,60.1
9508126_20_01,9508126,20,5.0,130.0
9508126_20_02,9508126,20,94.0,40.0
9508126_20_03,9508126,20,101.0,66.0
